"Chromosome","Position","snipdx.gene"
"chr2",48234606,NA
"chr2",48722755,NA
"chr2",49217916,NA
"chr2",49217923,NA
"chr2",49217937,NA
"chr2",49217943,NA
"chr2",49217944,NA
"chr2",49217966,NA
"chr2",49217977,NA
"chr2",49217978,NA
"chr2",49217988,NA
"chr2",49217990,NA
"chr2",49217993,NA
"chr2",49217994,NA
"chr2",49394705,NA
"chr2",50178151,NA
"chr2",50216699,NA
"chr2",50216729,NA
"chr2",50216739,NA
"chr2",50216768,NA
"chr2",50216774,NA
"chr2",50992109,NA
"chr2",51775261,NA
"chr2",51775273,NA
"chr2",52485019,NA
"chr2",53217244,NA
"chr2",54015403,NA
"chr2",54660542,NA
"chr2",55121850,NA
"chr2",55121851,NA
"chr2",55121854,NA
"chr2",55121869,NA
"chr2",55121871,NA
"chr2",55121896,NA
"chr2",55121901,NA
"chr2",55121911,NA
"chr2",55121915,NA
"chr2",55121916,NA
"chr2",55121921,NA
"chr2",55121930,NA
"chr2",55203931,NA
"chr2",55203935,NA
"chr2",55203972,NA
"chr2",55203983,NA
"chr2",55203988,NA
"chr2",55203993,NA
"chr2",55204005,NA
"chr2",55204018,NA
"chr2",55204028,NA
"chr2",55687618,NA
"chr2",56123331,NA
"chr2",56123332,NA
"chr2",56123366,NA
"chr2",56214516,NA
"chr2",56214548,NA
"chr2",56214552,NA
"chr2",56214577,NA
"chr2",56214578,NA
"chr2",56217834,NA
"chr2",56217844,NA
"chr2",56217849,NA
"chr2",56217862,NA
"chr2",56217864,NA
"chr2",56217898,NA
"chr2",56217900,NA
"chr2",57016391,NA
"chr2",57016392,NA
"chr2",57272711,NA
"chr2",57272723,NA
"chr2",57272730,NA
"chr2",57272731,NA
"chr2",57272754,NA
"chr2",57272765,NA
"chr2",57272793,NA
"chr2",57304613,NA
"chr2",57304633,NA
"chr2",57304639,NA
"chr2",57304655,NA
"chr2",57304659,NA
"chr2",57897298,NA
"chr2",58496276,NA
"chr2",58966760,NA
"chr2",59395300,NA
"chr2",59395301,NA
"chr2",59850781,NA
"chr2",60305110,NA
"chr2",60305116,NA
"chr2",60305135,NA
"chr2",60305170,NA
"chr2",60305183,NA
"chr2",60305203,NA
"chr2",60305206,NA
"chr2",60305207,NA
"chr2",61095245,NA
"chr2",61536984,NA
"chr2",62425639,NA
"chr2",62926858,NA
"chr2",62926859,NA
"chr2",63444666,NA
"chr2",63962907,NA
"chr2",63962937,NA
"chr2",63962958,NA
"chr2",63962974,NA
"chr2",65009617,NA
"chr2",65467784,NA
"chr2",65467811,NA
"chr2",65467835,NA
"chr2",65467849,NA
"chr2",65758450,NA
"chr2",65758469,NA
"chr2",65758482,NA
"chr2",65758485,NA
"chr2",65758522,NA
"chr2",65758525,NA
"chr2",66330581,NA
"chr2",66330583,NA
"chr2",66330590,NA
"chr2",66330593,NA
"chr2",66330603,NA
"chr2",66330644,NA
"chr2",66330645,NA
"chr2",66330655,NA
"chr2",67008629,NA
"chr2",67673930,NA
"chr2",68235325,NA
"chr2",68879540,NA
"chr2",69370660,NA
"chr2",69863423,NA
"chr2",70368099,NA
"chr2",70995962,NA
"chr2",70995963,NA
"chr2",71506452,NA
"chr2",71506453,NA
"chr2",72092169,NA
"chr2",72092178,NA
"chr2",72092180,NA
"chr2",72092201,NA
"chr2",72092205,NA
"chr2",72092211,NA
"chr2",72092221,NA
"chr2",72092225,NA
"chr2",72092235,NA
"chr2",72126420,NA
"chr2",73251039,NA
"chr2",73650121,NA
"chr2",73650122,NA
"chr2",74429192,NA
"chr2",75009433,NA
"chr2",75385192,NA
"chr2",75385212,NA
"chr2",75385248,NA
"chr2",75385259,NA
"chr2",75385260,NA
"chr2",76074646,NA
"chr2",76787924,NA
"chr2",77362083,NA
"chr2",77362084,NA
"chr2",77965325,NA
"chr2",78549280,NA
"chr2",79157965,NA
"chr2",79157966,NA
"chr2",79157979,NA
"chr2",79157985,NA
"chr2",79157993,NA
"chr2",79158020,NA
"chr2",79158021,NA
"chr2",79158022,NA
"chr2",79227650,NA
"chr2",79228610,NA
"chr2",79228611,NA
"chr2",79228613,NA
"chr2",79525033,NA
"chr2",80144693,NA
"chr2",80773726,NA
"chr2",81398533,NA
"chr2",82017300,NA
"chr2",82780850,NA
"chr2",83593573,NA
"chr2",83714557,NA
"chr2",83714559,NA
"chr2",83714563,NA
"chr2",83714567,NA
"chr2",83714569,NA
"chr2",83714578,NA
"chr2",83714601,NA
"chr2",83714608,NA
"chr2",83714633,NA
"chr2",83714634,NA
"chr2",84056079,NA
"chr2",84056080,NA
"chr2",85140892,NA
"chr2",85408551,NA
"chr2",86184486,NA
"chr2",86423154,NA
"chr2",86423155,NA
"chr2",86423172,NA
"chr2",86423180,NA
"chr2",86423216,NA
"chr2",86423224,NA
"chr2",87009488,NA
"chr2",88315793,NA
"chr2",88739133,NA
"chr2",89054244,NA
"chr2",98013814,NA
"chr2",98686167,NA
"chr2",99373720,NA
"chr2",100078326,NA
"chr2",100801197,NA
"chr2",100801198,NA
"chr2",100928337,NA
"chr2",100928347,NA
"chr2",100928348,NA
"chr2",100928354,NA
"chr2",100928362,NA
"chr2",100928367,NA
"chr2",100928373,NA
"chr2",100928393,NA
"chr2",101480885,NA
"chr2",102003125,NA
"chr2",102566027,NA
"chr2",103092513,NA
"chr2",103092522,NA
"chr2",103092547,NA
"chr2",103092564,NA
"chr2",103092570,NA
"chr2",103092575,NA
"chr2",103578362,NA
"chr2",104220144,NA
"chr2",104220145,NA
"chr2",104220165,NA
"chr2",104220169,NA
"chr2",104220178,NA
"chr2",104220179,NA
"chr2",104220183,NA
"chr2",104220188,NA
"chr2",104220194,NA
"chr2",104220211,NA
"chr2",104220237,NA
"chr2",104220242,NA
"chr2",104542886,NA
"chr2",105116184,NA
"chr2",105566655,NA
"chr2",106021487,NA
"chr2",106021488,NA
"chr2",106136826,NA
"chr2",106136839,NA
"chr2",106136844,NA
"chr2",106136857,NA
"chr2",106136860,NA
"chr2",106136861,NA
"chr2",106136878,NA
"chr2",106136890,NA
"chr2",106136900,NA
"chr2",106136903,NA
"chr2",106136911,NA
"chr2",106678606,NA
"chr2",107179667,NA
"chr2",108117373,NA
"chr2",108623322,NA
"chr2",109301687,NA
"chr2",110053209,NA
"chr2",110458410,NA
"chr2",110877051,NA
"chr2",111616141,NA
"chr2",113091340,NA
"chr2",113845080,NA
"chr2",114612965,NA
"chr2",115405692,NA
"chr2",115800301,NA
"chr2",115800302,NA
"chr2",116238849,NA
"chr2",116238866,NA
"chr2",116238869,NA
"chr2",116238897,NA
"chr2",116238907,NA
"chr2",116818655,NA
"chr2",117384616,NA
"chr2",117384629,NA
"chr2",117384630,NA
"chr2",117384634,NA
"chr2",117384657,NA
"chr2",117384682,NA
"chr2",117384686,NA
"chr2",117384693,NA
"chr2",117384694,NA
"chr2",117484790,NA
"chr2",117484819,NA
"chr2",117484827,NA
"chr2",117484842,NA
"chr2",117484847,NA
"chr2",117484859,NA
"chr2",117484863,NA
"chr2",117484864,NA
"chr2",117484868,NA
"chr2",117484877,NA
"chr2",117484884,NA
"chr2",117484888,NA
"chr2",117693612,NA
"chr2",117693628,NA
"chr2",117693634,NA
"chr2",117693649,NA
"chr2",117693661,NA
"chr2",117693703,NA
"chr2",118168045,NA
"chr2",119182917,NA
"chr2",119592977,NA
"chr2",120048729,NA
"chr2",120833583,NA
"chr2",121303240,NA
"chr2",121753619,NA
"chr2",122049381,NA
"chr2",122579204,NA
"chr2",123830052,NA
"chr2",123830057,NA
"chr2",123830058,NA
"chr2",123830065,NA
"chr2",123830066,NA
"chr2",123830075,NA
"chr2",123830086,NA
"chr2",123830092,NA
"chr2",123830111,NA
"chr2",124537595,NA
"chr2",125301502,NA
"chr2",125424612,NA
"chr2",126051086,NA
"chr2",126665967,NA
"chr2",127292596,NA
"chr2",127904488,NA
"chr2",128624110,NA
"chr2",128624111,NA
"chr2",129235584,NA
"chr2",129823863,NA
"chr2",130366715,NA
"chr2",130366741,NA
"chr2",130366751,NA
"chr2",130366757,NA
"chr2",130366768,NA
"chr2",131044486,NA
"chr2",131706743,NA
"chr2",133138401,NA
"chr2",133317889,NA
"chr2",133919427,NA
"chr2",134350725,NA
"chr2",134775344,NA
"chr2",135069471,NA
"chr2",135069472,NA
"chr2",135701829,NA
"chr2",136516748,NA
"chr2",137121268,NA
"chr2",137726590,NA
"chr2",137726599,NA
"chr2",137726614,NA
"chr2",137726623,NA
"chr2",137726633,NA
"chr2",137726675,NA
"chr2",137726680,NA
"chr2",138441560,NA
"chr2",139229686,NA
"chr2",139229687,NA
"chr2",139666757,NA
"chr2",140062182,NA
"chr2",140498286,NA
"chr2",140958641,NA
"chr2",140958652,NA
"chr2",140958658,NA
"chr2",140958663,NA
"chr2",140958669,NA
"chr2",140958678,NA
"chr2",140958692,NA
"chr2",140958698,NA
"chr2",140958700,NA
"chr2",140958705,NA
"chr2",140959145,NA
"chr2",140959175,NA
"chr2",140959176,NA
"chr2",140959177,NA
"chr2",140959183,NA
"chr2",140959194,NA
"chr2",140959216,NA
"chr2",141050608,NA
"chr2",141050626,NA
"chr2",141050632,NA
"chr2",141050643,NA
"chr2",141050666,NA
"chr2",141050682,NA
"chr2",141050684,NA
"chr2",141599218,NA
"chr2",141641929,NA
"chr2",141859906,NA
"chr2",141859917,NA
"chr2",141859920,NA
"chr2",141859922,NA
"chr2",141859937,NA
"chr2",141859938,NA
"chr2",141859944,NA
"chr2",141859973,NA
"chr2",141859980,NA
"chr2",141859982,NA
"chr2",141859987,NA
"chr2",141859991,NA
"chr2",142098162,NA
"chr2",142646622,NA
"chr2",142646640,NA
"chr2",142646656,NA
"chr2",142646683,NA
"chr2",142646686,NA
"chr2",142646700,NA
"chr2",142654735,NA
"chr2",142654736,NA
"chr2",142654754,NA
"chr2",142654758,NA
"chr2",142654774,NA
"chr2",142654779,NA
"chr2",142654783,NA
"chr2",142654787,NA
"chr2",143099321,NA
"chr2",143099322,NA
"chr2",143562154,NA
"chr2",144079060,NA
"chr2",144477751,NA
"chr2",144899559,NA
"chr2",145440839,NA
"chr2",145440840,NA
"chr2",145874326,NA
"chr2",145874327,NA
"chr2",146371961,NA
"chr2",146371985,NA
"chr2",146371991,NA
"chr2",146371992,NA
"chr2",146372006,NA
"chr2",146372020,NA
"chr2",146372021,NA
"chr2",146380936,NA
"chr2",146380937,NA
"chr2",146815737,NA
"chr2",147208236,NA
"chr2",147208243,NA
"chr2",147208244,NA
"chr2",147208247,NA
"chr2",147208251,NA
"chr2",147208282,NA
"chr2",147208288,NA
"chr2",147208294,NA
"chr2",147208318,NA
"chr2",147208319,NA
"chr2",147208331,NA
"chr2",147766421,NA
"chr2",148309318,NA
"chr2",148309319,NA
"chr2",148309334,NA
"chr2",148309369,NA
"chr2",148309370,NA
"chr2",149127952,NA
"chr2",149938538,NA
"chr2",149938561,NA
"chr2",149938563,NA
"chr2",149938586,NA
"chr2",149938599,NA
"chr2",149938611,NA
"chr2",150572567,NA
"chr2",150889579,NA
"chr2",151361637,NA
"chr2",151825811,NA
"chr2",151825812,NA
"chr2",151825818,NA
"chr2",151825825,NA
"chr2",151825832,NA
"chr2",151825838,NA
"chr2",151825847,NA
"chr2",151825851,NA
"chr2",151825870,NA
"chr2",152156258,NA
"chr2",152825656,NA
"chr2",153349282,NA
"chr2",153349283,NA
"chr2",153349288,NA
"chr2",153349295,NA
"chr2",153349299,NA
"chr2",153349317,NA
"chr2",153349328,NA
"chr2",153349333,NA
"chr2",153349334,NA
"chr2",153349338,NA
"chr2",153750286,NA
"chr2",154204271,NA
"chr2",154204277,NA
"chr2",154204303,NA
"chr2",154688728,NA
"chr2",155214352,NA
"chr2",155633278,NA
"chr2",156140001,NA
"chr2",156697282,NA
"chr2",157171391,NA
"chr2",157649957,NA
"chr2",158417363,NA
"chr2",159560048,NA
"chr2",160188252,NA
"chr2",160821067,NA
"chr2",160821092,NA
"chr2",160821106,NA
"chr2",160821110,NA
"chr2",160821112,NA
"chr2",160821119,NA
"chr2",161297929,NA
"chr2",161779272,NA
"chr2",161779282,NA
"chr2",161779298,NA
"chr2",161779301,NA
"chr2",161779328,NA
"chr2",162059969,NA
"chr2",162742749,NA
"chr2",163416873,NA
"chr2",163416879,NA
"chr2",163416888,NA
"chr2",163416912,NA
"chr2",163416924,NA
"chr2",163416926,NA
"chr2",163416936,NA
"chr2",163678375,NA
"chr2",163678377,NA
"chr2",163678397,NA
"chr2",163678401,NA
"chr2",163678435,NA
"chr2",163678453,NA
"chr2",163832926,NA
"chr2",163832927,NA
"chr2",163832939,NA
"chr2",163832943,NA
"chr2",163832946,NA
"chr2",163832956,NA
"chr2",163832965,NA
"chr2",163832985,NA
"chr2",163833009,NA
"chr2",163833013,NA
"chr2",163833026,NA
"chr2",164133568,NA
"chr2",164729019,NA
"chr2",166012631,NA
"chr2",166633727,NA
"chr2",167265040,NA
"chr2",167916046,NA
"chr2",168585553,NA
"chr2",169205282,NA
"chr2",170008960,NA
"chr2",170008961,NA
"chr2",170430573,NA
"chr2",170845413,NA
"chr2",171193917,NA
"chr2",171193918,NA
"chr2",171194005,NA
"chr2",171883325,NA
"chr2",172586714,NA
"chr2",173254900,NA
"chr2",173914775,NA
"chr2",175495461,NA
"chr2",176272734,NA
"chr2",177081230,NA
"chr2",177081232,NA
"chr2",177081246,NA
"chr2",177081279,NA
"chr2",177081284,NA
"chr2",177081285,NA
"chr2",177081309,NA
"chr2",177522873,NA
"chr2",177952547,NA
"chr2",178147543,NA
"chr2",178828249,NA
"chr2",178828265,NA
"chr2",178828267,NA
"chr2",178828284,NA
"chr2",178828296,NA
"chr2",178828308,NA
"chr2",178848487,NA
"chr2",179632710,NA
"chr2",180220489,NA
"chr2",180878075,NA
"chr2",181513362,NA
"chr2",182148064,NA
"chr2",182148066,NA
"chr2",182148069,NA
"chr2",182148071,NA
"chr2",182148072,NA
"chr2",182148081,NA
"chr2",182148092,NA
"chr2",182148099,NA
"chr2",182148115,NA
"chr2",182148124,NA
"chr2",182148150,NA
"chr2",182148152,NA
"chr2",182148155,NA
"chr2",182847922,NA
"chr2",183485158,NA
"chr2",184142431,NA
"chr2",184800560,NA
"chr2",184800568,NA
"chr2",184800613,NA
"chr2",185198425,NA
"chr2",185501950,NA
"chr2",185501959,NA
"chr2",185501960,NA
"chr2",185501970,NA
"chr2",185501984,NA
"chr2",185501985,NA
"chr2",185502024,NA
"chr2",185976303,NA
"chr2",186341789,NA
"chr2",186756991,NA
"chr2",187170883,NA
"chr2",187170884,NA
"chr2",187170907,NA
"chr2",187170912,NA
"chr2",187170917,NA
"chr2",187170935,NA
"chr2",187170949,NA
"chr2",187170963,NA
"chr2",187170978,NA
"chr2",188656082,NA
"chr2",188656088,NA
"chr2",188656090,NA
"chr2",188656094,NA
"chr2",188656109,NA
"chr2",188656110,NA
"chr2",188656139,NA
"chr2",188656141,NA
"chr2",189091598,NA
"chr2",189541688,NA
"chr2",190012176,NA
"chr2",190371286,NA
"chr2",190707034,NA
"chr2",191869163,NA
"chr2",192348634,NA
"chr2",193538820,NA
"chr2",193562208,NA
"chr2",193985563,NA
"chr2",194427546,NA
"chr2",195148075,NA
"chr2",195354051,NA
"chr2",195865044,NA
"chr2",196260290,NA
"chr2",196962919,NA
"chr2",196962924,NA
"chr2",196962931,NA
"chr2",196962933,NA
"chr2",196962941,NA
"chr2",196962956,NA
"chr2",196962964,NA
"chr2",196962965,NA
"chr2",196962975,NA
"chr2",197623781,NA
"chr2",198142269,NA
"chr2",198665520,NA
"chr2",199084258,NA
"chr2",199084260,NA
"chr2",199084265,NA
"chr2",199084281,NA
"chr2",199084284,NA
"chr2",199084297,NA
"chr2",199084309,NA
"chr2",199084325,NA
"chr2",199084332,NA
"chr2",199084342,NA
"chr2",200959520,NA
"chr2",200959521,NA
"chr2",201682395,NA
"chr2",202383316,NA
"chr2",202383317,NA
"chr2",202383329,NA
"chr2",202383331,NA
"chr2",202383348,NA
"chr2",202383350,NA
"chr2",202383353,NA
"chr2",202383354,NA
"chr2",202383358,NA
"chr2",202383367,NA
"chr2",202383369,NA
"chr2",202383397,NA
"chr2",202383408,NA
"chr2",203070067,NA
"chr2",203723989,NA
"chr2",204355822,NA
"chr2",204836598,NA
"chr2",205598508,NA
"chr2",206364736,NA
"chr2",206364737,NA
"chr2",206364738,NA
"chr2",206364740,NA
"chr2",206364745,NA
"chr2",206364746,NA
"chr2",206364747,NA
"chr2",206364754,NA
"chr2",206364755,NA
"chr2",206364756,NA
"chr2",206364758,NA
"chr2",206364760,NA
"chr2",206364761,NA
"chr2",206364762,NA
"chr2",206364766,NA
"chr2",206364767,NA
"chr2",206364777,NA
"chr2",206364779,NA
"chr2",206364780,NA
"chr2",206364788,NA
"chr2",206364789,NA
"chr2",206364791,NA
"chr2",206816320,NA
"chr2",207260856,NA
"chr2",207740730,NA
"chr2",208230143,NA
"chr2",208496943,NA
"chr2",208496948,NA
"chr2",208496952,NA
"chr2",208496974,NA
"chr2",208497027,NA
"chr2",208497034,NA
"chr2",209239742,NA
"chr2",209967960,NA
"chr2",209967961,NA
"chr2",209967973,NA
"chr2",209967974,NA
"chr2",209967980,NA
"chr2",209968012,NA
"chr2",210140720,NA
"chr2",210140723,NA
"chr2",210140779,NA
"chr2",210140786,NA
"chr2",210303256,NA
"chr2",210303263,NA
"chr2",210303282,NA
"chr2",210303293,NA
"chr2",210303297,NA
"chr2",210303307,NA
"chr2",210303308,NA
"chr2",210303311,NA
"chr2",210850188,NA
"chr2",210850214,NA
"chr2",210850219,NA
"chr2",210850221,NA
"chr2",210850231,NA
"chr2",210850287,NA
"chr2",211433738,NA
"chr2",211433747,NA
"chr2",211433762,NA
"chr2",211433771,NA
"chr2",211433790,NA
"chr2",211573764,NA
"chr2",211573765,NA
"chr2",211573777,NA
"chr2",211573809,NA
"chr2",211573816,NA
"chr2",211573822,NA
"chr2",212039956,NA
"chr2",212039972,NA
"chr2",212039979,NA
"chr2",212698718,NA
"chr2",213279029,NA
"chr2",213856072,NA
"chr2",213856088,NA
"chr2",213856091,NA
"chr2",213856098,NA
"chr2",213856102,NA
"chr2",213856128,NA
"chr2",213856133,NA
"chr2",213856144,NA
"chr2",213856150,NA
"chr2",213856166,NA
"chr2",216106636,NA
"chr2",216106637,NA
"chr2",216768838,NA
"chr2",216768839,NA
"chr2",216826606,NA
"chr2",217342000,NA
"chr2",217342009,NA
"chr2",217342057,NA
"chr2",217342063,NA
"chr2",217736130,NA
"chr2",217736131,NA
"chr2",218457948,NA
"chr2",218942976,NA
"chr2",219372912,NA
"chr2",219906565,NA
"chr2",220315524,NA
"chr2",220315525,NA
"chr2",221064094,NA
"chr2",221064102,NA
"chr2",221064127,NA
"chr2",221064147,NA
"chr2",222085613,NA
"chr2",222202862,NA
"chr2",222222283,NA
"chr2",222222284,NA
"chr2",222222285,NA
"chr2",222222319,NA
"chr2",222222320,NA
"chr2",222222323,NA
"chr2",222222339,NA
"chr2",222222341,NA
"chr2",222222347,NA
"chr2",222222348,NA
"chr2",222222349,NA
"chr2",222222350,NA
"chr2",222222356,NA
"chr2",222229442,NA
"chr2",222229443,NA
"chr2",222229447,NA
"chr2",222229449,NA
"chr2",222229465,NA
"chr2",222229467,NA
"chr2",222229470,NA
"chr2",222229475,NA
"chr2",222229476,NA
"chr2",222229492,NA
"chr2",222229498,NA
"chr2",222229505,NA
"chr2",222229519,NA
"chr2",222229523,NA
"chr2",222229535,NA
"chr2",222811585,NA
"chr2",223361153,NA
"chr2",224017366,NA
"chr2",224017382,NA
"chr2",224017396,NA
"chr2",224017416,NA
"chr2",224017423,NA
"chr2",224090167,NA
"chr2",224090168,NA
"chr2",224090197,NA
"chr2",224090226,NA
"chr2",224090243,NA
"chr2",224090246,NA
"chr2",224090247,NA
"chr2",225069368,NA
"chr2",225484736,NA
"chr2",226025800,NA
"chr2",226025809,NA
"chr2",226025810,NA
"chr2",226025811,NA
"chr2",226025826,NA
"chr2",226025839,NA
"chr2",226025848,NA
"chr2",226025850,NA
"chr2",226025853,NA
"chr2",226025855,NA
"chr2",226163086,NA
"chr2",226163105,NA
"chr2",226163113,NA
"chr2",226163131,NA
"chr2",226163147,NA
"chr2",226701408,NA
"chr2",227209756,NA
"chr2",227763993,NA
"chr2",227764006,NA
"chr2",227764032,NA
"chr2",227764040,NA
"chr2",227764057,NA
"chr2",228312716,NA
"chr2",228312725,NA
"chr2",228312760,NA
"chr2",228312763,NA
"chr2",228312776,NA
"chr2",228312794,NA
"chr2",228312812,NA
"chr2",228648322,NA
"chr2",228648329,NA
"chr2",228994091,NA
"chr2",228994114,NA
"chr2",228994121,NA
"chr2",228994179,NA
"chr2",229498314,NA
"chr2",229914255,NA
"chr2",229914260,NA
"chr2",229914261,NA
"chr2",229914288,NA
"chr2",230461323,NA
"chr2",231767922,NA
"chr2",231767923,NA
"chr2",232381245,NA
"chr2",232381246,NA
"chr2",232381280,NA
"chr2",232381287,NA
"chr2",232381298,NA
"chr2",233122412,NA
"chr2",233839174,NA
"chr2",235215133,NA
"chr2",235215138,NA
"chr2",235215140,NA
"chr2",235215147,NA
"chr2",235215172,NA
"chr2",235215173,NA
"chr2",235215174,NA
"chr2",235215185,NA
"chr2",235215186,NA
"chr2",236011671,NA
"chr2",236422507,NA
"chr2",236853492,NA
"chr2",237277830,NA
"chr2",237713970,NA
"chr2",238522692,NA
"chr2",238522693,NA
"chr2",238522705,NA
"chr2",238522716,NA
"chr2",238522719,NA
"chr2",238522722,NA
"chr2",238522743,NA
"chr2",238522744,NA
"chr2",238540127,NA
"chr2",238540165,NA
"chr2",238540170,NA
"chr2",238540174,NA
"chr2",238540180,NA
"chr2",238792003,NA
"chr2",239486858,NA
"chr2",239486874,NA
"chr2",239486875,NA
"chr2",239486890,NA
"chr2",239486903,NA
"chr2",239486920,NA
"chr2",240079453,NA
"chr2",240678202,NA
"chr2",241593944,NA
"chr2",241593966,NA
"chr2",241593974,NA
"chr2",241593975,NA
"chr2",241593995,NA
"chr2",241593996,NA
"chr2",241593998,NA
"chr2",242395673,NA
"chr2",242395674,NA
"chr3",279511,NA
"chr3",279521,NA
"chr3",279539,NA
"chr3",279545,NA
"chr3",279551,NA
"chr3",279568,NA
"chr3",279571,NA
"chr3",279586,NA
"chr3",930723,NA
"chr3",930739,NA
"chr3",930744,NA
"chr3",930772,NA
"chr3",930775,NA
"chr3",930794,NA
"chr3",930802,NA
"chr3",930803,NA
"chr3",930809,NA
"chr3",1320759,NA
"chr3",1320760,NA
"chr3",1320761,NA
"chr3",1320767,NA
"chr3",1320770,NA
"chr3",1320814,NA
"chr3",1320815,NA
"chr3",1449872,NA
"chr3",1517150,NA
"chr3",1517152,NA
"chr3",1517164,NA
"chr3",1517165,NA
"chr3",1517170,NA
"chr3",1517184,NA
"chr3",1517185,NA
"chr3",1517206,NA
"chr3",1517216,NA
"chr3",2001801,NA
"chr3",2001802,NA
"chr3",2744663,NA
"chr3",3477561,NA
"chr3",3477574,NA
"chr3",3477577,NA
"chr3",3477578,NA
"chr3",3477593,NA
"chr3",3477599,NA
"chr3",3477600,NA
"chr3",3477604,NA
"chr3",3477630,NA
"chr3",3968153,NA
"chr3",3968156,NA
"chr3",3968176,NA
"chr3",3968191,NA
"chr3",3968204,NA
"chr3",3968208,NA
"chr3",4728008,NA
"chr3",4728030,NA
"chr3",4728038,NA
"chr3",4728040,NA
"chr3",4728043,NA
"chr3",4728044,NA
"chr3",4728062,NA
"chr3",4728078,NA
"chr3",4728085,NA
"chr3",4728104,NA
"chr3",5282534,NA
"chr3",5826791,NA
"chr3",5826802,NA
"chr3",5826804,NA
"chr3",5826805,NA
"chr3",5826807,NA
"chr3",5826810,NA
"chr3",5826814,NA
"chr3",5826816,NA
"chr3",5826826,NA
"chr3",5826835,NA
"chr3",5826849,NA
"chr3",5826850,NA
"chr3",5826870,NA
"chr3",5826871,NA
"chr3",6422885,NA
"chr3",6610068,NA
"chr3",7275648,NA
"chr3",7275651,NA
"chr3",7504862,NA
"chr3",7504899,NA
"chr3",7504905,NA
"chr3",7504914,NA
"chr3",7972660,NA
"chr3",7972701,NA
"chr3",7972704,NA
"chr3",7972708,NA
"chr3",7972735,NA
"chr3",7972738,NA
"chr3",7972751,NA
"chr3",7972752,NA
"chr3",8247895,NA
"chr3",8247909,NA
"chr3",8247957,NA
"chr3",9040993,NA
"chr3",9040994,NA
"chr3",9074617,NA
"chr3",9074643,NA
"chr3",9074644,NA
"chr3",9074647,NA
"chr3",9074649,NA
"chr3",9074650,NA
"chr3",9074666,NA
"chr3",9074679,NA
"chr3",9074683,NA
"chr3",9074687,NA
"chr3",9620917,NA
"chr3",9998803,NA
"chr3",10510618,NA
"chr3",11007097,NA
"chr3",11483096,NA
"chr3",11961342,NA
"chr3",12424793,NA
"chr3",12955982,NA
"chr3",14103235,NA
"chr3",14821829,NA
"chr3",15214243,NA
"chr3",15701856,NA
"chr3",15701857,NA
"chr3",16403766,NA
"chr3",16770096,NA
"chr3",17235873,NA
"chr3",17701005,NA
"chr3",17701025,NA
"chr3",17701032,NA
"chr3",17701051,NA
"chr3",17701058,NA
"chr3",18426670,NA
"chr3",18426672,NA
"chr3",18426686,NA
"chr3",18426716,NA
"chr3",18426722,NA
"chr3",18426733,NA
"chr3",18904599,NA
"chr3",19407675,NA
"chr3",20183151,NA
"chr3",20615931,NA
"chr3",20615932,NA
"chr3",21059801,NA
"chr3",21487120,NA
"chr3",21925055,NA
"chr3",21925071,NA
"chr3",21925103,NA
"chr3",21925106,NA
"chr3",21925115,NA
"chr3",21925122,NA
"chr3",22112060,NA
"chr3",22624379,NA
"chr3",23146682,NA
"chr3",23317542,NA
"chr3",23763995,NA
"chr3",24205251,NA
"chr3",24362708,NA
"chr3",24362710,NA
"chr3",24362729,NA
"chr3",24362733,NA
"chr3",24362749,NA
"chr3",24362765,NA
"chr3",24362778,NA
"chr3",24362781,NA
"chr3",24362802,NA
"chr3",25172734,NA
"chr3",25172740,NA
"chr3",25172746,NA
"chr3",25172761,NA
"chr3",25172786,NA
"chr3",25408451,NA
"chr3",25569565,NA
"chr3",26096780,NA
"chr3",26806108,NA
"chr3",27267921,NA
"chr3",27707901,NA
"chr3",28650238,NA
"chr3",28746030,NA
"chr3",29047672,NA
"chr3",29047673,NA
"chr3",29806477,NA
"chr3",30335096,NA
"chr3",30888521,NA
"chr3",31446887,NA
"chr3",31446888,NA
"chr3",31446893,NA
"chr3",31446902,NA
"chr3",31446904,NA
"chr3",31446907,NA
"chr3",31446911,NA
"chr3",31446918,NA
"chr3",31446933,NA
"chr3",31446941,NA
"chr3",32001641,NA
"chr3",32670357,NA
"chr3",33432307,NA
"chr3",34061230,NA
"chr3",34786456,NA
"chr3",35442122,NA
"chr3",36109775,NA
"chr3",36132292,NA
"chr3",36132309,NA
"chr3",36132342,NA
"chr3",36153983,NA
"chr3",36153988,NA
"chr3",36154008,NA
"chr3",36515716,NA
"chr3",37045233,NA
"chr3",37582252,NA
"chr3",37582270,NA
"chr3",37582290,NA
"chr3",37582312,NA
"chr3",37582333,NA
"chr3",37582335,NA
"chr3",37582344,NA
"chr3",37582350,NA
"chr3",38076636,NA
"chr3",38548021,NA
"chr3",38998552,NA
"chr3",39453057,NA
"chr3",39952526,NA
"chr3",39952538,NA
"chr3",39952547,NA
